MonitoringStation,EventId,Cruise,Program,Project,Agency,Source,Station,SampleDate,SampleTime,TotalDepth,UpperPycnocline,LowerPycnocline,Depth,Layer,SampleType,SampleReplicateType,Parameter,Qualifier,MeasureValue,Unit,Method,Lab,Problem,PrecisionPC,BiasPC,Details,Latitude,Longitude,TierLevel
"WT8.2",585672,"BAY789","TWQM","TRIB","MDDNR","MDDNR","WT8.2",3/17/2021,11:21:00,2.7,,,0.5,"S ","ISM","M1","SPCOND",,15700.00000,"UMHOS/CM","F01 ",,,,,,38.88696,-76.53490,"T3"
"WT8.2",588320,"BAY798","TWQM","TRIB","MDDNR","MDDNR","WT8.2",8/10/2021,10:48:00,2.8,,,1.8,"B ","ISM","M1","SPCOND",,15300.00000,"UMHOS/CM","F01 ",,,,,,38.88696,-76.53490,"T3"
"WT8.2",588320,"BAY798","TWQM","TRIB","MDDNR","MDDNR","WT8.2",8/10/2021,10:48:00,2.8,,,1,"M ","ISM","M1","SPCOND",,15300.00000,"UMHOS/CM","F01 ",,,,,,38.88696,-76.53490,"T3"
"WT8.2",588320,"BAY798","TWQM","TRIB","MDDNR","MDDNR","WT8.2",8/10/2021,10:48:00,2.8,,,0.5,"S ","ISM","M1","SPCOND",,15300.00000,"UMHOS/CM","F01 ",,,,,,38.88696,-76.53490,"T3"
"WT8.2",588531,"BAY800","TWQM","TRIB","MDDNR","MDDNR","WT8.2",9/15/2021,12:49:00,3,,,2,"B ","ISM","M1","SPCOND",,15700.00000,"UMHOS/CM","F01 ",,,,,,38.88696,-76.53490,"T3"
"WT8.2",588531,"BAY800","TWQM","TRIB","MDDNR","MDDNR","WT8.2",9/15/2021,12:49:00,3,,,1,"M ","ISM","M1","SPCOND",,15600.00000,"UMHOS/CM","F01 ",,,,,,38.88696,-76.53490,"T3"
"WT8.2",588531,"BAY800","TWQM","TRIB","MDDNR","MDDNR","WT8.2",9/15/2021,12:49:00,3,,,0.5,"S ","ISM","M1","SPCOND",,15600.00000,"UMHOS/CM","F01 ",,,,,,38.88696,-76.53490,"T3"
"WT8.2",596330,"BAY804","TWQM","TRIB","MDDNR","MDDNR","WT8.2",11/9/2021,11:14:00,2.8,,,1.8,"B ","ISM","M1","SPCOND",,14900.00000,"UMHOS/CM","F01 ",,,,,,38.88696,-76.53490,"T3"
"WT8.2",596330,"BAY804","TWQM","TRIB","MDDNR","MDDNR","WT8.2",11/9/2021,11:14:00,2.8,,,1,"M ","ISM","M1","SPCOND",,14800.00000,"UMHOS/CM","F01 ",,,,,,38.88696,-76.53490,"T3"
"WT8.2",596330,"BAY804","TWQM","TRIB","MDDNR","MDDNR","WT8.2",11/9/2021,11:14:00,2.8,,,0.5,"S ","ISM","M1","SPCOND",,14100.00000,"UMHOS/CM","F01 ",,,,,,38.88696,-76.53490,"T3"
"WT8.2",596447,"BAY806","TWQM","TRIB","MDDNR","MDDNR","WT8.2",12/9/2021,10:19:00,3,,,2,"B ","ISM","M1","SPCOND",,16600.00000,"UMHOS/CM","F01 ",,,,,,38.88696,-76.53490,"T3"
"WT8.2",596447,"BAY806","TWQM","TRIB","MDDNR","MDDNR","WT8.2",12/9/2021,10:19:00,3,,,1,"M ","ISM","M1","SPCOND",,16300.00000,"UMHOS/CM","F01 ",,,,,,38.88696,-76.53490,"T3"
"WT8.2",596447,"BAY806","TWQM","TRIB","MDDNR","MDDNR","WT8.2",12/9/2021,10:19:00,3,,,0.5,"S ","ISM","M1","SPCOND",,16300.00000,"UMHOS/CM","F01 ",,,,,,38.88696,-76.53490,"T3"
"WT8.2",597450,"BAY802","TWQM","TRIB","MDDNR","MDDNR","WT8.2",10/14/2021,08:40:00,2.8,,,1.8,"B ","ISM","M1","SPCOND",,14000.00000,"UMHOS/CM","F01 ",,,,,,38.88696,-76.53490,"T3"
"WT8.2",597450,"BAY802","TWQM","TRIB","MDDNR","MDDNR","WT8.2",10/14/2021,08:40:00,2.8,,,1,"M ","ISM","M1","SPCOND",,14000.00000,"UMHOS/CM","F01 ",,,,,,38.88696,-76.53490,"T3"
"WT8.2",597450,"BAY802","TWQM","TRIB","MDDNR","MDDNR","WT8.2",10/14/2021,08:40:00,2.8,,,0.5,"S ","ISM","M1","SPCOND",,14000.00000,"UMHOS/CM","F01 ",,,,,,38.88696,-76.53490,"T3"
"WT8.2",598937,"BAY792","TWQM","TRIB","MDDNR","MDDNR","WT8.2",5/11/2021,10:45:00,2.6,,,1.6,"B ","ISM","M1","SPCOND",,16100.00000,"UMHOS/CM","F01 ",,,,,,38.88696,-76.53490,"T3"
"WT8.2",598937,"BAY792","TWQM","TRIB","MDDNR","MDDNR","WT8.2",5/11/2021,10:45:00,2.6,,,1,"M ","ISM","M1","SPCOND",,16000.00000,"UMHOS/CM","F01 ",,,,,,38.88696,-76.53490,"T3"
"WT8.2",598937,"BAY792","TWQM","TRIB","MDDNR","MDDNR","WT8.2",5/11/2021,10:45:00,2.6,,,0.5,"S ","ISM","M1","SPCOND",,15900.00000,"UMHOS/CM","F01 ",,,,,,38.88696,-76.53490,"T3"
"WT8.2",599053,"BAY794","TWQM","TRIB","MDDNR","MDDNR","WT8.2",6/14/2021,09:53:00,2.8,,,1.8,"B ","ISM","M1","SPCOND",,14600.00000,"UMHOS/CM","F01 ",,,,,,38.88696,-76.53490,"T3"
"WT8.2",599053,"BAY794","TWQM","TRIB","MDDNR","MDDNR","WT8.2",6/14/2021,09:53:00,2.8,,,1,"M ","ISM","M1","SPCOND",,14400.00000,"UMHOS/CM","F01 ",,,,,,38.88696,-76.53490,"T3"
"WT8.2",599053,"BAY794","TWQM","TRIB","MDDNR","MDDNR","WT8.2",6/14/2021,09:53:00,2.8,,,0.5,"S ","ISM","M1","SPCOND",,14300.00000,"UMHOS/CM","F01 ",,,,,,38.88696,-76.53490,"T3"
"WT8.2",599169,"BAY796","TWQM","TRIB","MDDNR","MDDNR","WT8.2",7/13/2021,11:08:00,2.8,,,1.8,"B ","ISM","M1","SPCOND",,16200.00000,"UMHOS/CM","F01 ",,,,,,38.88696,-76.53490,"T3"
"WT8.2",599169,"BAY796","TWQM","TRIB","MDDNR","MDDNR","WT8.2",7/13/2021,11:08:00,2.8,,,1,"M ","ISM","M1","SPCOND",,16000.00000,"UMHOS/CM","F01 ",,,,,,38.88696,-76.53490,"T3"
"WT8.2",599169,"BAY796","TWQM","TRIB","MDDNR","MDDNR","WT8.2",7/13/2021,11:08:00,2.8,,,0.5,"S ","ISM","M1","SPCOND",,15900.00000,"UMHOS/CM","F01 ",,,,,,38.88696,-76.53490,"T3"
"WT8.2",607990,"BAY812","TWQM","TRIB","MDDNR","MDDNR","WT8.2",3/14/2022,12:32:00,2.2,,,1.2,"B ","ISM","M1","SPCOND",,12800.00000,"UMHOS/CM","F01 ",,,,,,38.88696,-76.53490,"T3"
"WT8.2",607990,"BAY812","TWQM","TRIB","MDDNR","MDDNR","WT8.2",3/14/2022,12:32:00,2.2,,,1,"M ","ISM","M1","SPCOND",,12800.00000,"UMHOS/CM","F01 ",,,,,,38.88696,-76.53490,"T3"
"WT8.2",607990,"BAY812","TWQM","TRIB","MDDNR","MDDNR","WT8.2",3/14/2022,12:32:00,2.2,,,0.5,"S ","ISM","M1","SPCOND",,12800.00000,"UMHOS/CM","F01 ",,,,,,38.88696,-76.53490,"T3"
"WT8.2",608107,"BAY808","TWQM","TRIB","MDDNR","MDDNR","WT8.2",1/12/2022,10:01:00,2.7,,,1.7,"B ","ISM","M1","SPCOND",,17300.00000,"UMHOS/CM","F01 ",,,,,,38.88696,-76.53490,"T3"
"WT8.2",608107,"BAY808","TWQM","TRIB","MDDNR","MDDNR","WT8.2",1/12/2022,10:01:00,2.7,,,1,"M ","ISM","M1","SPCOND",,17200.00000,"UMHOS/CM","F01 ",,,,,,38.88696,-76.53490,"T3"
"WT8.2",608107,"BAY808","TWQM","TRIB","MDDNR","MDDNR","WT8.2",1/12/2022,10:01:00,2.7,,,0.5,"S ","ISM","M1","SPCOND",,17200.00000,"UMHOS/CM","F01 ",,,,,,38.88696,-76.53490,"T3"
"WT8.2",608224,"BAY810","TWQM","TRIB","MDDNR","MDDNR","WT8.2",2/9/2022,10:58:00,2.8,,,1.8,"B ","ISM","M1","SPCOND",,17700.00000,"UMHOS/CM","F01 ",,,,,,38.88696,-76.53490,"T3"
"WT8.2",608224,"BAY810","TWQM","TRIB","MDDNR","MDDNR","WT8.2",2/9/2022,10:58:00,2.8,,,1,"M ","ISM","M1","SPCOND",,16500.00000,"UMHOS/CM","F01 ",,,,,,38.88696,-76.53490,"T3"
"WT8.2",608224,"BAY810","TWQM","TRIB","MDDNR","MDDNR","WT8.2",2/9/2022,10:58:00,2.8,,,0.5,"S ","ISM","M1","SPCOND",,16500.00000,"UMHOS/CM","F01 ",,,,,,38.88696,-76.53490,"T3"
"WT8.2",620665,"BAY816","TWQM","TRIB","MDDNR","MDDNR","WT8.2",5/12/2022,10:20:00,2.8,,,0.5,"S ","ISM","M1","SPCOND",,10800.00000,"UMHOS/CM","F01 ",,,,,"",38.88696,-76.53490,"T3"
"WT8.2",620665,"BAY816","TWQM","TRIB","MDDNR","MDDNR","WT8.2",5/12/2022,10:20:00,2.8,,,1,"M ","ISM","M1","SPCOND",,10900.00000,"UMHOS/CM","F01 ",,,,,"",38.88696,-76.53490,"T3"
"WT8.2",620665,"BAY816","TWQM","TRIB","MDDNR","MDDNR","WT8.2",5/12/2022,10:20:00,2.8,,,1.8,"B ","ISM","M1","SPCOND",,11200.00000,"UMHOS/CM","F01 ",,,,,"",38.88696,-76.53490,"T3"
"WT8.2",620746,"BAY814","TWQM","TRIB","MDDNR","MDDNR","WT8.2",4/12/2022,13:15:00,2.7,,,0.5,"S ","ISM","M1","SPCOND",,12700.00000,"UMHOS/CM","F01 ",,,,,"",38.88696,-76.53490,"T3"
"WT8.2",620746,"BAY814","TWQM","TRIB","MDDNR","MDDNR","WT8.2",4/12/2022,13:15:00,2.7,,,1,"M ","ISM","M1","SPCOND",,13000.00000,"UMHOS/CM","F01 ",,,,,"",38.88696,-76.53490,"T3"
"WT8.2",620746,"BAY814","TWQM","TRIB","MDDNR","MDDNR","WT8.2",4/12/2022,13:15:00,2.7,,,1.7,"B ","ISM","M1","SPCOND",,13600.00000,"UMHOS/CM","F01 ",,,,,"",38.88696,-76.53490,"T3"
"WT8.2",620899,"BAY818","TWQM","TRIB","MDDNR","MDDNR","WT8.2",6/2/2022,12:40:00,2.8,,,0.5,"S ","ISM","M1","SPCOND",,13100.00000,"UMHOS/CM","F01 ",,,,,"",38.88696,-76.53490,"T3"
"WT8.2",620899,"BAY818","TWQM","TRIB","MDDNR","MDDNR","WT8.2",6/2/2022,12:40:00,2.8,,,1,"M ","ISM","M1","SPCOND",,13800.00000,"UMHOS/CM","F01 ",,,,,"",38.88696,-76.53490,"T3"
"WT8.2",620899,"BAY818","TWQM","TRIB","MDDNR","MDDNR","WT8.2",6/2/2022,12:40:00,2.8,,,1.8,"B ","ISM","M1","SPCOND",,14500.00000,"UMHOS/CM","F01 ",,,,,"",38.88696,-76.53490,"T3"
"WT8.2",621515,"BAY820","TWQM","TRIB","MDDNR","MDDNR","WT8.2",7/12/2022,08:29:00,2.7,,,0.5,"S ","ISM","M1","SPCOND",,15600.00000,"UMHOS/CM","F01 ",,,,,"",38.88696,-76.53490,"T3"
"WT8.2",621515,"BAY820","TWQM","TRIB","MDDNR","MDDNR","WT8.2",7/12/2022,08:29:00,2.7,,,1,"M ","ISM","M1","SPCOND",,15600.00000,"UMHOS/CM","F01 ",,,,,"",38.88696,-76.53490,"T3"
"WT8.2",621515,"BAY820","TWQM","TRIB","MDDNR","MDDNR","WT8.2",7/12/2022,08:29:00,2.7,,,1.7,"B ","ISM","M1","SPCOND",,16200.00000,"UMHOS/CM","F01 ",,,,,"",38.88696,-76.53490,"T3"
"WT8.2",621601,"BAY822","TWQM","TRIB","MDDNR","MDDNR","WT8.2",8/9/2022,11:50:00,2.6,,,0.5,"S ","ISM","M1","SPCOND",,17500.00000,"UMHOS/CM","F01 ",,,,,"",38.88696,-76.53490,"T3"
"WT8.2",621601,"BAY822","TWQM","TRIB","MDDNR","MDDNR","WT8.2",8/9/2022,11:50:00,2.6,,,1,"M ","ISM","M1","SPCOND",,17500.00000,"UMHOS/CM","F01 ",,,,,"",38.88696,-76.53490,"T3"
"WT8.2",621601,"BAY822","TWQM","TRIB","MDDNR","MDDNR","WT8.2",8/9/2022,11:50:00,2.6,,,1.6,"B ","ISM","M1","SPCOND",,17800.00000,"UMHOS/CM","F01 ",,,,,"",38.88696,-76.53490,"T3"
"WT8.2",625423,"BAY824","TWQM","TRIB","MDDNR","MDDNR","WT8.2",9/13/2022,11:36:00,2.6,,,0.5,"S ","ISM","M1","SPCOND",,21900.00000,"UMHOS/CM","F01 ",,,,,"",38.88696,-76.53490,"T3"
"WT8.2",625423,"BAY824","TWQM","TRIB","MDDNR","MDDNR","WT8.2",9/13/2022,11:36:00,2.6,,,1,"M ","ISM","M1","SPCOND",,21900.00000,"UMHOS/CM","F01 ",,,,,"",38.88696,-76.53490,"T3"
"WT8.2",625423,"BAY824","TWQM","TRIB","MDDNR","MDDNR","WT8.2",9/13/2022,11:36:00,2.6,,,1.6,"B ","ISM","M1","SPCOND",,22000.00000,"UMHOS/CM","F01 ",,,,,"",38.88696,-76.53490,"T3"
"WT8.2",639449,"BAY826","TWQM","TRIB","MDDNR","MDDNR","WT8.2",10/12/2022,11:07:00,2.6,,,1.6,"B ","ISM","M1","SPCOND",,22500.00000,"UMHOS/CM","F01 ",,,,,"nan",38.88696,-76.53490,"T3"
"WT8.2",639449,"BAY826","TWQM","TRIB","MDDNR","MDDNR","WT8.2",10/12/2022,11:07:00,2.6,,,1,"M ","ISM","M1","SPCOND",,22500.00000,"UMHOS/CM","F01 ",,,,,"nan",38.88696,-76.53490,"T3"
"WT8.2",639449,"BAY826","TWQM","TRIB","MDDNR","MDDNR","WT8.2",10/12/2022,11:07:00,2.6,,,0.5,"S ","ISM","M1","SPCOND",,22500.00000,"UMHOS/CM","F01 ",,,,,"nan",38.88696,-76.53490,"T3"
"WT8.2",639566,"BAY828","TWQM","TRIB","MDDNR","MDDNR","WT8.2",11/14/2022,09:05:00,2.2,,,0.5,"S ","ISM","M1","SPCOND",,24500.00000,"UMHOS/CM","F01 ",,,,,"nan",38.88696,-76.53490,"T3"
"WT8.2",639566,"BAY828","TWQM","TRIB","MDDNR","MDDNR","WT8.2",11/14/2022,09:05:00,2.2,,,1,"M ","ISM","M1","SPCOND",,24500.00000,"UMHOS/CM","F01 ",,,,,"nan",38.88696,-76.53490,"T3"
"WT8.2",639566,"BAY828","TWQM","TRIB","MDDNR","MDDNR","WT8.2",11/14/2022,09:05:00,2.2,,,1.2,"B ","ISM","M1","SPCOND",,24500.00000,"UMHOS/CM","F01 ",,,,,"nan",38.88696,-76.53490,"T3"
"WT8.2",639681,"BAY830","TWQM","TRIB","MDDNR","MDDNR","WT8.2",12/13/2022,12:07:00,2.8,,,0.5,"S ","ISM","M1","SPCOND",,21800.00000,"UMHOS/CM","F01 ",,,,,"nan",38.88696,-76.53490,"T3"
"WT8.2",639681,"BAY830","TWQM","TRIB","MDDNR","MDDNR","WT8.2",12/13/2022,12:07:00,2.8,,,1,"M ","ISM","M1","SPCOND",,21800.00000,"UMHOS/CM","F01 ",,,,,"nan",38.88696,-76.53490,"T3"
"WT8.2",639681,"BAY830","TWQM","TRIB","MDDNR","MDDNR","WT8.2",12/13/2022,12:07:00,2.8,,,1.8,"B ","ISM","M1","SPCOND",,22200.00000,"UMHOS/CM","F01 ",,,,,"nan",38.88696,-76.53490,"T3"
"WT8.2",639792,"BAY835","TWQM","TRIB","MDDNR","MDDNR","WT8.2",2/16/2023,08:00:00,2.4,,,0.5,"S ","ISM","M1","SPCOND",,18200.00000,"UMHOS/CM","F01 ",,,,,"nan",38.88696,-76.53490,"T3"
"WT8.2",639792,"BAY835","TWQM","TRIB","MDDNR","MDDNR","WT8.2",2/16/2023,08:00:00,2.4,,,1,"M ","ISM","M1","SPCOND",,18500.00000,"UMHOS/CM","F01 ",,,,,"nan",38.88696,-76.53490,"T3"
"WT8.2",639792,"BAY835","TWQM","TRIB","MDDNR","MDDNR","WT8.2",2/16/2023,08:00:00,2.4,,,1.4,"B ","ISM","M1","SPCOND",,18500.00000,"UMHOS/CM","F01 ",,,,,"nan",38.88696,-76.53490,"T3"
"WT8.2",639956,"BAY837","TWQM","TRIB","MDDNR","MDDNR","WT8.2",3/16/2023,12:03:00,2.7,,,0.5,"S ","ISM","M1","SPCOND",,18700.00000,"UMHOS/CM","F01 ",,,,,"nan",38.88696,-76.53490,"T3"
"WT8.2",639956,"BAY837","TWQM","TRIB","MDDNR","MDDNR","WT8.2",3/16/2023,12:03:00,2.7,,,1,"M ","ISM","M1","SPCOND",,18600.00000,"UMHOS/CM","F01 ",,,,,"nan",38.88696,-76.53490,"T3"
"WT8.2",639956,"BAY837","TWQM","TRIB","MDDNR","MDDNR","WT8.2",3/16/2023,12:03:00,2.7,,,1.7,"B ","ISM","M1","SPCOND",,18800.00000,"UMHOS/CM","F01 ",,,,,"nan",38.88696,-76.53490,"T3"
"WT8.2",640071,,"TWQM","TRIB","MDDNR","MDDNR","WT8.2",4/11/2023,14:08:00,2.6,,,0.5,"S ","ISM","M1","SPCOND",,17300.00000,"UMHOS/CM","F01 ",,,,,"nan",38.88696,-76.53490,"T3"
"WT8.2",640071,,"TWQM","TRIB","MDDNR","MDDNR","WT8.2",4/11/2023,14:08:00,2.6,,,1,"M ","ISM","M1","SPCOND",,17300.00000,"UMHOS/CM","F01 ",,,,,"nan",38.88696,-76.53490,"T3"
"WT8.2",640071,,"TWQM","TRIB","MDDNR","MDDNR","WT8.2",4/11/2023,14:08:00,2.6,,,1.6,"B ","ISM","M1","SPCOND",,17400.00000,"UMHOS/CM","F01 ",,,,,"nan",38.88696,-76.53490,"T3"
"WT8.2",640185,"BAY832","TWQM","TRIB","MDDNR","MDDNR","WT8.2",1/9/2023,09:42:00,2.7,,,0.5,"S ","ISM","M1","SPCOND",,16300.00000,"UMHOS/CM","F01 ",,,,,"nan",38.88696,-76.53490,"T3"
"WT8.2",640185,"BAY832","TWQM","TRIB","MDDNR","MDDNR","WT8.2",1/9/2023,09:42:00,2.7,,,1,"M ","ISM","M1","SPCOND",,19200.00000,"UMHOS/CM","F01 ",,,,,"nan",38.88696,-76.53490,"T3"
"WT8.2",640185,"BAY832","TWQM","TRIB","MDDNR","MDDNR","WT8.2",1/9/2023,09:42:00,2.7,,,1.7,"B ","ISM","M1","SPCOND",,19300.00000,"UMHOS/CM","F01 ",,,,,"nan",38.88696,-76.53490,"T3"
"WT8.2",641845,"BAY841","TWQM","TRIB","MDDNR","MDDNR","WT8.2",5/16/2023,11:20:00,2.5,,,0.5,"S ","ISM","M1","SPCOND",,14200.00000,"UMHOS/CM","F01 ",,,,,"nan",38.88696,-76.53490,"T3"
"WT8.2",641845,"BAY841","TWQM","TRIB","MDDNR","MDDNR","WT8.2",5/16/2023,11:20:00,2.5,,,1,"M ","ISM","M1","SPCOND",,14200.00000,"UMHOS/CM","F01 ",,,,,"nan",38.88696,-76.53490,"T3"
"WT8.2",641845,"BAY841","TWQM","TRIB","MDDNR","MDDNR","WT8.2",5/16/2023,11:20:00,2.5,,,1.5,"B ","ISM","M1","SPCOND",,14300.00000,"UMHOS/CM","F01 ",,,,,"nan",38.88696,-76.53490,"T3"
"WT8.2",642034,"BAY842","TWQM","TRIB","MDDNR","MDDNR","WT8.2",6/6/2023,12:50:00,2.6,,,0.5,"S ","ISM","M1","SPCOND",,15900.00000,"UMHOS/CM","F01 ",,,,,"nan",38.88696,-76.53490,"T3"
"WT8.2",642034,"BAY842","TWQM","TRIB","MDDNR","MDDNR","WT8.2",6/6/2023,12:50:00,2.6,,,1,"M ","ISM","M1","SPCOND",,15900.00000,"UMHOS/CM","F01 ",,,,,"nan",38.88696,-76.53490,"T3"
"WT8.2",642034,"BAY842","TWQM","TRIB","MDDNR","MDDNR","WT8.2",6/6/2023,12:50:00,2.6,,,1.6,"B ","ISM","M1","SPCOND",,16400.00000,"UMHOS/CM","F01 ",,,,,"nan",38.88696,-76.53490,"T3"
"WT8.2",642148,"BAY844","TWQM","TRIB","MDDNR","MDDNR","WT8.2",7/11/2023,10:25:00,3.2,,,0.5,"S ","ISM","M1","SPCOND",,20700.00000,"UMHOS/CM","F01 ",,,,,"nan",38.88696,-76.53490,"T3"
"WT8.2",642148,"BAY844","TWQM","TRIB","MDDNR","MDDNR","WT8.2",7/11/2023,10:25:00,3.2,,,1,"M ","ISM","M1","SPCOND",,21000.00000,"UMHOS/CM","F01 ",,,,,"nan",38.88696,-76.53490,"T3"
"WT8.2",642148,"BAY844","TWQM","TRIB","MDDNR","MDDNR","WT8.2",7/11/2023,10:25:00,3.2,,,2.2,"B ","ISM","M1","SPCOND",,21200.00000,"UMHOS/CM","F01 ",,,,,"nan",38.88696,-76.53490,"T3"
"WT8.2",642264,"BAY846","TWQM","TRIB","MDDNR","MDDNR","WT8.2",8/8/2023,10:03:00,3,,,0.5,"S ","ISM","M1","SPCOND",,19600.00000,"UMHOS/CM","F01 ",,,,,"nan",38.88696,-76.53490,"T3"
"WT8.2",642264,"BAY846","TWQM","TRIB","MDDNR","MDDNR","WT8.2",8/8/2023,10:03:00,3,,,1,"M ","ISM","M1","SPCOND",,19600.00000,"UMHOS/CM","F01 ",,,,,"nan",38.88696,-76.53490,"T3"
"WT8.2",642264,"BAY846","TWQM","TRIB","MDDNR","MDDNR","WT8.2",8/8/2023,10:03:00,3,,,2,"B ","ISM","M1","SPCOND",,19600.00000,"UMHOS/CM","F01 ",,,,,"nan",38.88696,-76.53490,"T3"
"WT8.2",647846,"BAY848","TWQM","TRIB","MDDNR","MDDNR","WT8.2",9/13/2023,11:57:00,2.7,,,0.5,"S ","ISM","M1","SPCOND",,20600.00000,"UMHOS/CM","F01 ",,,,,"nan",38.88696,-76.53490,"T3"
"WT8.2",647846,"BAY848","TWQM","TRIB","MDDNR","MDDNR","WT8.2",9/13/2023,11:57:00,2.7,,,1,"M ","ISM","M1","SPCOND",,20500.00000,"UMHOS/CM","F01 ",,,,,"nan",38.88696,-76.53490,"T3"
"WT8.2",647846,"BAY848","TWQM","TRIB","MDDNR","MDDNR","WT8.2",9/13/2023,11:57:00,2.7,,,1.7,"B ","ISM","M1","SPCOND",,20500.00000,"UMHOS/CM","F01 ",,,,,"nan",38.88696,-76.53490,"T3"
"WT8.2",647989,"BAY851","TWQM","TRIB","MDDNR","MDDNR","WT8.2",10/17/2023,08:00:00,3.1,,,0.5,"S ","ISM","M1","SPCOND",,24500.00000,"UMHOS/CM","F01 ",,,,,"nan",38.88696,-76.53490,"T3"
"WT8.2",647989,"BAY851","TWQM","TRIB","MDDNR","MDDNR","WT8.2",10/17/2023,08:00:00,3.1,,,1,"M ","ISM","M1","SPCOND",,24600.00000,"UMHOS/CM","F01 ",,,,,"nan",38.88696,-76.53490,"T3"
"WT8.2",647989,"BAY851","TWQM","TRIB","MDDNR","MDDNR","WT8.2",10/17/2023,08:00:00,3.1,,,2.1,"B ","ISM","M1","SPCOND",,24700.00000,"UMHOS/CM","F01 ",,,,,"nan",38.88696,-76.53490,"T3"
"WT8.2",648104,"BAY853","TWQM","TRIB","MDDNR","MDDNR","WT8.2",11/16/2023,10:17:00,2.6,,,0.5,"S ","ISM","M1","SPCOND",,24900.00000,"UMHOS/CM","F01 ",,,,,"nan",38.88696,-76.53490,"T3"
"WT8.2",648104,"BAY853","TWQM","TRIB","MDDNR","MDDNR","WT8.2",11/16/2023,10:17:00,2.6,,,1,"M ","ISM","M1","SPCOND",,25000.00000,"UMHOS/CM","F01 ",,,,,"nan",38.88696,-76.53490,"T3"
"WT8.2",648104,"BAY853","TWQM","TRIB","MDDNR","MDDNR","WT8.2",11/16/2023,10:17:00,2.6,,,1.6,"B ","ISM","M1","SPCOND",,25500.00000,"UMHOS/CM","F01 ",,,,,"nan",38.88696,-76.53490,"T3"
"WT8.2",648219,"BAY854","TWQM","TRIB","MDDNR","MDDNR","WT8.2",12/12/2023,11:50:00,2.8,,,1,"M ","ISM","M1","SPCOND",,21600.00000,"UMHOS/CM","F01 ",,,,,"nan",38.88696,-76.53490,"T3"
"WT8.2",648219,"BAY854","TWQM","TRIB","MDDNR","MDDNR","WT8.2",12/12/2023,11:50:00,2.8,,,1.8,"B ","ISM","M1","SPCOND",,22000.00000,"UMHOS/CM","F01 ",,,,,"nan",38.88696,-76.53490,"T3"
"WT8.2",648219,"BAY854","TWQM","TRIB","MDDNR","MDDNR","WT8.2",12/12/2023,11:50:00,2.8,,,0.5,"S ","ISM","M1","SPCOND",,21600.00000,"UMHOS/CM","F01 ",,,,,"nan",38.88696,-76.53490,"T3"
"WT8.2",446067,"BAY707","TWQM","TRIB","MDDNR","MDDNR","WT8.2",10/17/2017,10:45:00,2.6,,,1.6,"B ","ISM","M1","SPCOND",,24000.00000,"UMHOS/CM","F01 ",,,,,,38.88696,-76.53490,"T3"
"WT8.2",446067,"BAY707","TWQM","TRIB","MDDNR","MDDNR","WT8.2",10/17/2017,10:45:00,2.6,,,1,"M ","ISM","M1","SPCOND",,24000.00000,"UMHOS/CM","F01 ",,,,,,38.88696,-76.53490,"T3"
"WT8.2",446067,"BAY707","TWQM","TRIB","MDDNR","MDDNR","WT8.2",10/17/2017,10:45:00,2.6,,,0.5,"S ","ISM","M1","SPCOND",,24000.00000,"UMHOS/CM","F01 ",,,,,,38.88696,-76.53490,"T3"
"WT8.2",446175,"BAY708","TWQM","TRIB","MDDNR","MDDNR","WT8.2",11/14/2017,12:03:00,2.9,,,1.9,"B ","ISM","M1","SPCOND",,23300.00000,"UMHOS/CM","F01 ",,,,,,38.88696,-76.53490,"T3"
"WT8.2",446175,"BAY708","TWQM","TRIB","MDDNR","MDDNR","WT8.2",11/14/2017,12:03:00,2.9,,,1,"M ","ISM","M1","SPCOND",,21700.00000,"UMHOS/CM","F01 ",,,,,,38.88696,-76.53490,"T3"
"WT8.2",446175,"BAY708","TWQM","TRIB","MDDNR","MDDNR","WT8.2",11/14/2017,12:03:00,2.9,,,0.5,"S ","ISM","M1","SPCOND",,21700.00000,"UMHOS/CM","F01 ",,,,,,38.88696,-76.53490,"T3"
"WT8.2",446283,"BAY710","TWQM","TRIB","MDDNR","MDDNR","WT8.2",12/14/2017,08:40:00,2.5,,,1.5,"B ","ISM","M1","SPCOND",,22200.00000,"UMHOS/CM","F01 ",,,,,,38.88696,-76.53490,"T3"
"WT8.2",446283,"BAY710","TWQM","TRIB","MDDNR","MDDNR","WT8.2",12/14/2017,08:40:00,2.5,,,1,"M ","ISM","M1","SPCOND",,22200.00000,"UMHOS/CM","F01 ",,,,,,38.88696,-76.53490,"T3"
"WT8.2",446283,"BAY710","TWQM","TRIB","MDDNR","MDDNR","WT8.2",12/14/2017,08:40:00,2.5,,,0.5,"S ","ISM","M1","SPCOND",,22100.00000,"UMHOS/CM","F01 ",,,,,,38.88696,-76.53490,"T3"
"WT8.2",446391,"BAY705","TWQM","TRIB","MDDNR","MDDNR","WT8.2",9/26/2017,12:12:00,2.9,,,1.9,"B ","ISM","M1","SPCOND",,20100.00000,"UMHOS/CM","F01 ",,,,,,38.88696,-76.53490,"T3"
"WT8.2",446391,"BAY705","TWQM","TRIB","MDDNR","MDDNR","WT8.2",9/26/2017,12:12:00,2.9,,,1,"M ","ISM","M1","SPCOND",,20100.00000,"UMHOS/CM","F01 ",,,,,,38.88696,-76.53490,"T3"
